group_name;external_id;discipline;term;pair_kind;hours;department_name;education_form;faculty;direction;course;specialization;kind_of_sport
С3-12-24;000011719;Стрелковый спорт;Четвертый семестр;Практические занятия;18;Кафедра теории и методики фехтования, современного пятиборья и стрелковых видов спорта;Очная;Тренерский факультет (3 отделение);Спорт;2;Спортивная подготовка по виду спорта «легкая атлетика». Педагогическая деятельность в области физической культуры и спорта;Легкая атлетика
С3-12-24;000011719;Стритбол;Четвертый семестр;Лекции;2;Кафедра теории и методики баскетбола;Очная;Тренерский факультет (3 отделение);Спорт;2;Спортивная подготовка по виду спорта «легкая атлетика». Педагогическая деятельность в области физической культуры и спорта;Легкая атлетика
С3-12-24;000011719;Стритбол;Четвертый семестр;Практические занятия;18;Кафедра теории и методики баскетбола;Очная;Тренерский факультет (3 отделение);Спорт;2;Спортивная подготовка по виду спорта «легкая атлетика». Педагогическая деятельность в области физической культуры и спорта;Легкая атлетика
С3-12-24;000011719;Теория и методика легкой атлетики;Четвертый семестр;Лекции;10;Кафедра теории и методики легкой атлетики им. Н.Г. Озолина;Очная;Тренерский факультет (3 отделение);Спорт;2;Спортивная подготовка по виду спорта «легкая атлетика». Педагогическая деятельность в области физической культуры и спорта;Легкая атлетика
С3-12-24;000011719;Теория и методика легкой атлетики;Четвертый семестр;Практические занятия;76;Кафедра теории и методики легкой атлетики им. Н.Г. Озолина;Очная;Тренерский факультет (3 отделение);Спорт;2;Спортивная подготовка по виду спорта «легкая атлетика». Педагогическая деятельность в области физической культуры и спорта;Легкая атлетика
С3-12-24;000011719;Теория и методика физической культуры;Четвертый семестр;Лекции;12;Кафедра теоретико-методических основ физической культуры и спорта;Очная;Тренерский факультет (3 отделение);Спорт;2;Спортивная подготовка по виду спорта «легкая атлетика». Педагогическая деятельность в области физической культуры и спорта;Легкая атлетика
С3-12-24;000011719;Теория и методика физической культуры;Четвертый семестр;Практические занятия;14;Кафедра теоретико-методических основ физической культуры и спорта;Очная;Тренерский факультет (3 отделение);Спорт;2;Спортивная подготовка по виду спорта «легкая атлетика». Педагогическая деятельность в области физической культуры и спорта;Легкая атлетика
С3-12-24;000011719;Теория спорта;Четвертый семестр;Лекции;10;Кафедра теоретико-методических основ физической культуры и спорта;Очная;Тренерский факультет (3 отделение);Спорт;2;Спортивная подготовка по виду спорта «легкая атлетика». Педагогическая деятельность в области физической культуры и спорта;Легкая атлетика
С3-12-24;000011719;Теория спорта;Четвертый семестр;Практические занятия;12;Кафедра теоретико-методических основ физической культуры и спорта;Очная;Тренерский факультет (3 отделение);Спорт;2;Спортивная подготовка по виду спорта «легкая атлетика». Педагогическая деятельность в области физической культуры и спорта;Легкая атлетика
СГ1-5-23;000010894;Бизнес-планирование;Шестой семестр;Лекции;20;Кафедра менеджмента и экономики спортивной индустрии им. В.В.Кузина;Очная;Социально-гуманитарный факультет (1 отделение);Менеджмент;3;Менеджмент в спортивной индустрии;
СГ1-5-23;000010894;Бизнес-планирование;Шестой семестр;Практические занятия;30;Кафедра менеджмента и экономики спортивной индустрии им. В.В.Кузина;Очная;Социально-гуманитарный факультет (1 отделение);Менеджмент;3;Менеджмент в спортивной индустрии;
СГ1-5-23;000010894;Корпоративная социальная ответственность;Шестой семестр;Лекции;16;Кафедра менеджмента и экономики спортивной индустрии им. В.В.Кузина;Очная;Социально-гуманитарный факультет (1 отделение);Менеджмент;3;Менеджмент в спортивной индустрии;
СГ1-5-23;000010894;Корпоративная социальная ответственность;Шестой семестр;Практические занятия;24;Кафедра менеджмента и экономики спортивной индустрии им. В.В.Кузина;Очная;Социально-гуманитарный факультет (1 отделение);Менеджмент;3;Менеджмент в спортивной индустрии;
СГ1-5-23;000010894;Международный студенческий спорт;Шестой семестр;Лекции;16;Кафедра истории цивилизации, физической культуры, спорта и олимпийского образования;Очная;Социально-гуманитарный факультет (1 отделение);Менеджмент;3;Менеджмент в спортивной индустрии;
СГ1-5-23;000010894;Международный студенческий спорт;Шестой семестр;Практические занятия;24;Кафедра истории цивилизации, физической культуры, спорта и олимпийского образования;Очная;Социально-гуманитарный факультет (1 отделение);Менеджмент;3;Менеджмент в спортивной индустрии;
СГ1-5-23;000010894;Подвижные игры;Шестой семестр;Практические занятия;20;Кафедра режиссуры массовых спортивно-художественных представлений им. В.А. Губанова;Очная;Социально-гуманитарный факультет (1 отделение);Менеджмент;3;Менеджмент в спортивной индустрии;
СГ1-5-23;000010894;Россия в международном спортивном и олимпийском движении;Шестой семестр;Лекции;16;Кафедра истории цивилизации, физической культуры, спорта и олимпийского образования;Очная;Социально-гуманитарный факультет (1 отделение);Менеджмент;3;Менеджмент в спортивной индустрии;
СГ1-5-23;000010894;Россия в международном спортивном и олимпийском движении;Шестой семестр;Практические занятия;24;Кафедра истории цивилизации, физической культуры, спорта и олимпийского образования;Очная;Социально-гуманитарный факультет (1 отделение);Менеджмент;3;Менеджмент в спортивной индустрии;
СГ1-5-23;000010894;Стратегический менеджмент;Шестой семестр;Лекции;24;Кафедра менеджмента и экономики спортивной индустрии им. В.В.Кузина;Очная;Социально-гуманитарный факультет (1 отделение);Менеджмент;3;Менеджмент в спортивной индустрии;
СГ1-5-23;000010894;Стратегический менеджмент;Шестой семестр;Практические занятия;36;Кафедра менеджмента и экономики спортивной индустрии им. В.В.Кузина;Очная;Социально-гуманитарный факультет (1 отделение);Менеджмент;3;Менеджмент в спортивной индустрии;
СГ1-5-23;000010894;Финансовый анализ;Шестой семестр;Лекции;20;Кафедра менеджмента и экономики спортивной индустрии им. В.В.Кузина;Очная;Социально-гуманитарный факультет (1 отделение);Менеджмент;3;Менеджмент в спортивной индустрии;
СГ1-5-23;000010894;Финансовый анализ;Шестой семестр;Практические занятия;30;Кафедра менеджмента и экономики спортивной индустрии им. В.В.Кузина;Очная;Социально-гуманитарный факультет (1 отделение);Менеджмент;3;Менеджмент в спортивной индустрии;
СГ1-5-23;000010894;Финансовый менеджмент;Шестой семестр;Лекции;24;Кафедра менеджмента и экономики спортивной индустрии им. В.В.Кузина;Очная;Социально-гуманитарный факультет (1 отделение);Менеджмент;3;Менеджмент в спортивной индустрии;
СГ1-5-23;000010894;Финансовый менеджмент;Шестой семестр;Практические занятия;36;Кафедра менеджмента и экономики спортивной индустрии им. В.В.Кузина;Очная;Социально-гуманитарный факультет (1 отделение);Менеджмент;3;Менеджмент в спортивной индустрии;
СГ1-5-23;000010894;Футбол;Шестой семестр;Практические занятия;20;Кафедра теории и методики футбола;Очная;Социально-гуманитарный факультет (1 отделение);Менеджмент;3;Менеджмент в спортивной индустрии;
СГ1-5-23;000010894;Цифровая экономика;Шестой семестр;Лекции;16;Кафедра биомеханики и естественнонаучных дисциплин;Очная;Социально-гуманитарный факультет (1 отделение);Менеджмент;3;Менеджмент в спортивной индустрии;
СГ1-5-23;000010894;Цифровая экономика;Шестой семестр;Практические занятия;24;Кафедра биомеханики и естественнонаучных дисциплин;Очная;Социально-гуманитарный факультет (1 отделение);Менеджмент;3;Менеджмент в спортивной индустрии;
СГ2з-08-24;000011919;История педагогики;Летняя сессия второго курса;Лекции;2;Кафедра педагогики;Заочная;Социально-гуманитарный факультет (2 отделение);Педагогическое образование;2;Физическая культура;
СГ2з-08-24;000011919;История педагогики;Летняя сессия второго курса;Практические занятия;4;Кафедра педагогики;Заочная;Социально-гуманитарный факультет (2 отделение);Педагогическое образование;2;Физическая культура;
СГ2з-08-24;000011919;Культура речи;Летняя сессия второго курса;Лекции;2;Кафедра иностранных языков и лингвистики;Заочная;Социально-гуманитарный факультет (2 отделение);Педагогическое образование;2;Физическая культура;
СГ2з-08-24;000011919;Культура речи;Летняя сессия второго курса;Практические занятия;4;Кафедра иностранных языков и лингвистики;Заочная;Социально-гуманитарный факультет (2 отделение);Педагогическое образование;2;Физическая культура;
СГ2з-08-24;000011919;Лыжные гонки;Летняя сессия второго курса;Лекции;2;Кафедра теории и методики лыжных видов спорта;Заочная;Социально-гуманитарный факультет (2 отделение);Педагогическое образование;2;Физическая культура;
СГ2з-08-24;000011919;Лыжные гонки;Летняя сессия второго курса;Практические занятия;6;Кафедра теории и методики лыжных видов спорта;Заочная;Социально-гуманитарный факультет (2 отделение);Педагогическое образование;2;Физическая культура;
СГ2з-08-24;000011919;Теория и методика физической культуры;Летняя сессия второго курса;Лекции;4;Кафедра теоретико-методических основ физической культуры и спорта;Заочная;Социально-гуманитарный факультет (2 отделение);Педагогическое образование;2;Физическая культура;
СГ2з-08-24;000011919;Теория и методика физической культуры;Летняя сессия второго курса;Практические занятия;12;Кафедра теоретико-методических основ физической культуры и спорта;Заочная;Социально-гуманитарный факультет (2 отделение);Педагогическое образование;2;Физическая культура;
СГ2з-08-24;000011919;Экономика;Летняя сессия второго курса;Лекции;2;Кафедра менеджмента и экономики спортивной индустрии им. В.В.Кузина;Заочная;Социально-гуманитарный факультет (2 отделение);Педагогическое образование;2;Физическая культура;
СГ2з-08-24;000011919;Экономика;Летняя сессия второго курса;Практические занятия;4;Кафедра менеджмента и экономики спортивной индустрии им. В.В.Кузина;Заочная;Социально-гуманитарный факультет (2 отделение);Педагогическое образование;2;Физическая культура;
Т1-03-23;000010918;Имидж предприятий туризма;Шестой семестр;Лекции;12;Кафедра туризма и гостиничного дела;Очная;Факультет адаптивной физической культуры, рекреации и туризма (1 отделение);Туризм;3;Технология и организация туроператорских и турагентских услуг;
Т1-03-23;000010918;Имидж предприятий туризма;Шестой семестр;Практические занятия;22;Кафедра туризма и гостиничного дела;Очная;Факультет адаптивной физической культуры, рекреации и туризма (1 отделение);Туризм;3;Технология и организация туроператорских и турагентских услуг;
Т1-03-23;000010918;Инностранный язык делового общения (второй);Шестой семестр;Практические занятия;34;Кафедра иностранных языков и лингвистики;Очная;Факультет адаптивной физической культуры, рекреации и туризма (1 отделение);Туризм;3;Технология и организация туроператорских и турагентских услуг;
Т1-03-23;000010918;Маркетинг в туризме и гостеприимстве;Шестой семестр;Лекции;20;Кафедра менеджмента и экономики спортивной индустрии им. В.В.Кузина;Очная;Факультет адаптивной физической культуры, рекреации и туризма (1 отделение);Туризм;3;Технология и организация туроператорских и турагентских услуг;
Т1-03-23;000010918;Маркетинг в туризме и гостеприимстве;Шестой семестр;Практические занятия;30;Кафедра менеджмента и экономики спортивной индустрии им. В.В.Кузина;Очная;Факультет адаптивной физической культуры, рекреации и туризма (1 отделение);Туризм;3;Технология и организация туроператорских и турагентских услуг;
Т1-03-23;000010918;Организация рекламной деятельности в туризме и гостеприимстве;Шестой семестр;Лекции;18;Кафедра рекламы, связей с общественностью и социально-гуманитарных проблем;Очная;Факультет адаптивной физической культуры, рекреации и туризма (1 отделение);Туризм;3;Технология и организация туроператорских и турагентских услуг;
Т1-03-23;000010918;Организация рекламной деятельности в туризме и гостеприимстве;Шестой семестр;Практические занятия;24;Кафедра рекламы, связей с общественностью и социально-гуманитарных проблем;Очная;Факультет адаптивной физической культуры, рекреации и туризма (1 отделение);Туризм;3;Технология и организация туроператорских и турагентских услуг;
Т1-03-23;000010918;Подвижные игры;Шестой семестр;Практические занятия;20;Кафедра режиссуры массовых спортивно-художественных представлений им. В.А. Губанова;Очная;Факультет адаптивной физической культуры, рекреации и туризма (1 отделение);Туризм;3;Технология и организация туроператорских и турагентских услуг;
Т1-03-23;000010918;Программное обеспечение и автоматизация деятельности предприятия туризма;Шестой семестр;Лекции;16;Кафедра биомеханики и естественнонаучных дисциплин;Очная;Факультет адаптивной физической культуры, рекреации и туризма (1 отделение);Туризм;3;Технология и организация туроператорских и турагентских услуг;
Т1-03-23;000010918;Программное обеспечение и автоматизация деятельности предприятия туризма;Шестой семестр;Практические занятия;26;Кафедра биомеханики и естественнонаучных дисциплин;Очная;Факультет адаптивной физической культуры, рекреации и туризма (1 отделение);Туризм;3;Технология и организация туроператорских и турагентских услуг;
Т1-03-23;000010918;Стандартизация, сертификация и контроль качества туристских услуг;Шестой семестр;Лекции;24;Кафедра туризма и гостиничного дела;Очная;Факультет адаптивной физической культуры, рекреации и туризма (1 отделение);Туризм;3;Технология и организация туроператорских и турагентских услуг;
Т1-03-23;000010918;Стандартизация, сертификация и контроль качества туристских услуг;Шестой семестр;Практические занятия;30;Кафедра туризма и гостиничного дела;Очная;Факультет адаптивной физической культуры, рекреации и туризма (1 отделение);Туризм;3;Технология и организация туроператорских и турагентских услуг;
Т1-03-23;000010918;Технология и организация услуг питания;Шестой семестр;Лекции;24;Кафедра туризма и гостиничного дела;Очная;Факультет адаптивной физической культуры, рекреации и туризма (1 отделение);Туризм;3;Технология и организация туроператорских и турагентских услуг;
Т1-03-23;000010918;Технология и организация услуг питания;Шестой семестр;Практические занятия;28;Кафедра туризма и гостиничного дела;Очная;Факультет адаптивной физической культуры, рекреации и туризма (1 отделение);Туризм;3;Технология и организация туроператорских и турагентских услуг;
Т1-03-23;000010918;Футбол;Шестой семестр;Практические занятия;20;Кафедра теории и методики футбола;Очная;Факультет адаптивной физической культуры, рекреации и туризма (1 отделение);Туризм;3;Технология и организация туроператорских и турагентских услуг;
Т1-03-23;000010918;Экскурсионная деятельность в индустрии туризма;Шестой семестр;Лекции;18;Кафедра туризма и гостиничного дела;Очная;Факультет адаптивной физической культуры, рекреации и туризма (1 отделение);Туризм;3;Технология и организация туроператорских и турагентских услуг;
Т1-03-23;000010918;Экскурсионная деятельность в индустрии туризма;Шестой семестр;Практические занятия;18;Кафедра туризма и гостиничного дела;Очная;Факультет адаптивной физической культуры, рекреации и туризма (1 отделение);Туризм;3;Технология и организация туроператорских и турагентских услуг;
Т2-07-25/1;000012247;Анатомия человека;Второй семестр;Лекции;12;Кафедра анатомии и биологической антропологии;Очная;Факультет адаптивной физической культуры, рекреации и туризма (2 отделение);Физическая культура для лиц с отклонениями в состоянии здоровья (адаптивная физическая культура);1;Физическая реабилитация;
Т2-07-25/1;000012247;Анатомия человека;Второй семестр;Практические занятия;36;Кафедра анатомии и биологической антропологии;Очная;Факультет адаптивной физической культуры, рекреации и туризма (2 отделение);Физическая культура для лиц с отклонениями в состоянии здоровья (адаптивная физическая культура);1;Физическая реабилитация;
Т2-07-25/1;000012247;Безопасность жизнедеятельности;Второй семестр;Лекции;10;Кафедра спортивной медицины;Очная;Факультет адаптивной физической культуры, рекреации и туризма (2 отделение);Физическая культура для лиц с отклонениями в состоянии здоровья (адаптивная физическая культура);1;Физическая реабилитация;
Т2-07-25/1;000012247;Безопасность жизнедеятельности;Второй семестр;Практические занятия;22;Кафедра спортивной медицины;Очная;Факультет адаптивной физической культуры, рекреации и туризма (2 отделение);Физическая культура для лиц с отклонениями в состоянии здоровья (адаптивная физическая культура);1;Физическая реабилитация;
Т2-07-25/1;000012247;Иностранный язык;Второй семестр;Практические занятия;32;Кафедра иностранных языков и лингвистики;Очная;Факультет адаптивной физической культуры, рекреации и туризма (2 отделение);Физическая культура для лиц с отклонениями в состоянии здоровья (адаптивная физическая культура);1;Физическая реабилитация;
Т2-07-25/1;000012247;История России;Второй семестр;Лекции;22;Кафедра истории цивилизации, физической культуры, спорта и олимпийского образования;Очная;Факультет адаптивной физической культуры, рекреации и туризма (2 отделение);Физическая культура для лиц с отклонениями в состоянии здоровья (адаптивная физическая культура);1;Физическая реабилитация;
Т2-07-25/1;000012247;История России;Второй семестр;Практические занятия;22;Кафедра истории цивилизации, физической культуры, спорта и олимпийского образования;Очная;Факультет адаптивной физической культуры, рекреации и туризма (2 отделение);Физическая культура для лиц с отклонениями в состоянии здоровья (адаптивная физическая культура);1;Физическая реабилитация;
Т2-07-25/1;000012247;Комплексная реабилитация больных и инвалидов;Второй семестр;Лекции;18;Кафедра теории и методики адаптивной физической культуры;Очная;Факультет адаптивной физической культуры, рекреации и туризма (2 отделение);Физическая культура для лиц с отклонениями в состоянии здоровья (адаптивная физическая культура);1;Физическая реабилитация;
Т2-07-25/1;000012247;Комплексная реабилитация больных и инвалидов;Второй семестр;Практические занятия;38;Кафедра теории и методики адаптивной физической культуры;Очная;Факультет адаптивной физической культуры, рекреации и туризма (2 отделение);Физическая культура для лиц с отклонениями в состоянии здоровья (адаптивная физическая культура);1;Физическая реабилитация;
Т2-07-25/1;000012247;Методика преподавания легкой атлетики;Второй семестр;Лекции;2;Кафедра теории и методики легкой атлетики им. Н.Г. Озолина;Очная;Факультет адаптивной физической культуры, рекреации и туризма (2 отделение);Физическая культура для лиц с отклонениями в состоянии здоровья (адаптивная физическая культура);1;Физическая реабилитация;
Т2-07-25/1;000012247;Методика преподавания легкой атлетики;Второй семестр;Практические занятия;56;Кафедра теории и методики легкой атлетики им. Н.Г. Озолина;Очная;Факультет адаптивной физической культуры, рекреации и туризма (2 отделение);Физическая культура для лиц с отклонениями в состоянии здоровья (адаптивная физическая культура);1;Физическая реабилитация;
Т2-07-25/1;000012247;Методика преподавания лыжных гонок;Второй семестр;Лекции;2;Кафедра теории и методики лыжных видов спорта;Очная;Факультет адаптивной физической культуры, рекреации и туризма (2 отделение);Физическая культура для лиц с отклонениями в состоянии здоровья (адаптивная физическая культура);1;Физическая реабилитация;
Т2-07-25/1;000012247;Методика преподавания лыжных гонок;Второй семестр;Практические занятия;22;Кафедра теории и методики лыжных видов спорта;Очная;Факультет адаптивной физической культуры, рекреации и туризма (2 отделение);Физическая культура для лиц с отклонениями в состоянии здоровья (адаптивная физическая культура);1;Физическая реабилитация;
Т2-07-25/1;000012247;Настольный теннис;Второй семестр;Лекции;2;Кафедра теории и методики тенниса, настольного тенниса и бадминтона;Очная;Факультет адаптивной физической культуры, рекреации и туризма (2 отделение);Физическая культура для лиц с отклонениями в состоянии здоровья (адаптивная физическая культура);1;Физическая реабилитация;
Т2-07-25/1;000012247;Настольный теннис;Второй семестр;Практические занятия;18;Кафедра теории и методики тенниса, настольного тенниса и бадминтона;Очная;Факультет адаптивной физической культуры, рекреации и туризма (2 отделение);Физическая культура для лиц с отклонениями в состоянии здоровья (адаптивная физическая культура);1;Физическая реабилитация;
Т2-07-25/1;000012247;Общая патология и тератология;Второй семестр;Лекции;10;Кафедра физической реабилитации, массажа и оздоровительной физической культуры им. И.М. Саркизова-Серазини;Очная;Факультет адаптивной физической культуры, рекреации и туризма (2 отделение);Физическая культура для лиц с отклонениями в состоянии здоровья (адаптивная физическая культура);1;Физическая реабилитация;
Т2-07-25/1;000012247;Общая патология и тератология;Второй семестр;Практические занятия;20;Кафедра физической реабилитации, массажа и оздоровительной физической культуры им. И.М. Саркизова-Серазини;Очная;Факультет адаптивной физической культуры, рекреации и туризма (2 отделение);Физическая культура для лиц с отклонениями в состоянии здоровья (адаптивная физическая культура);1;Физическая реабилитация;
Т2-07-25/1;000012247;Подвижные игры;Второй семестр;Лекции;2;Кафедра режиссуры массовых спортивно-художественных представлений им. В.А. Губанова;Очная;Факультет адаптивной физической культуры, рекреации и туризма (2 отделение);Физическая культура для лиц с отклонениями в состоянии здоровья (адаптивная физическая культура);1;Физическая реабилитация;
Т2-07-25/1;000012247;Подвижные игры;Второй семестр;Практические занятия;24;Кафедра режиссуры массовых спортивно-художественных представлений им. В.А. Губанова;Очная;Факультет адаптивной физической культуры, рекреации и туризма (2 отделение);Физическая культура для лиц с отклонениями в состоянии здоровья (адаптивная физическая культура);1;Физическая реабилитация;
Т2-07-25/1;000012247;Психология;Второй семестр;Лекции;8;Кафедра психологии, философии и социологии;Очная;Факультет адаптивной физической культуры, рекреации и туризма (2 отделение);Физическая культура для лиц с отклонениями в состоянии здоровья (адаптивная физическая культура);1;Физическая реабилитация;
Т2-07-25/1;000012247;Психология;Второй семестр;Практические занятия;18;Кафедра психологии, философии и социологии;Очная;Факультет адаптивной физической культуры, рекреации и туризма (2 отделение);Физическая культура для лиц с отклонениями в состоянии здоровья (адаптивная физическая культура);1;Физическая реабилитация;
Т2-07-25/1;000012247;Социальная адаптация инвалидов и лиц с ограниченными возможностями здоровья;Второй семестр;Лекции;12;Кафедра теории и методики адаптивной физической культуры;Очная;Факультет адаптивной физической культуры, рекреации и туризма (2 отделение);Физическая культура для лиц с отклонениями в состоянии здоровья (адаптивная физическая культура);1;Физическая реабилитация;
Т2-07-25/1;000012247;Социальная адаптация инвалидов и лиц с ограниченными возможностями здоровья;Второй семестр;Практические занятия;24;Кафедра теории и методики адаптивной физической культуры;Очная;Факультет адаптивной физической культуры, рекреации и туризма (2 отделение);Физическая культура для лиц с отклонениями в состоянии здоровья (адаптивная физическая культура);1;Физическая реабилитация;
Т2-07-25/1;000012247;Физиология человека;Второй семестр;Лекции;16;Кафедра физиологии;Очная;Факультет адаптивной физической культуры, рекреации и туризма (2 отделение);Физическая культура для лиц с отклонениями в состоянии здоровья (адаптивная физическая культура);1;Физическая реабилитация;
Т2-07-25/1;000012247;Физиология человека;Второй семестр;Практические занятия;46;Кафедра физиологии;Очная;Факультет адаптивной физической культуры, рекреации и туризма (2 отделение);Физическая культура для лиц с отклонениями в состоянии здоровья (адаптивная физическая культура);1;Физическая реабилитация;
Т2-07-25/1;000012247;Физическая культура и спорт;Второй семестр;Лекции;20;Кафедра теоретико-методических основ физической культуры и спорта;Очная;Факультет адаптивной физической культуры, рекреации и туризма (2 отделение);Физическая культура для лиц с отклонениями в состоянии здоровья (адаптивная физическая культура);1;Физическая реабилитация;
Т2-07-25/1;000012247;Философия;Второй семестр;Лекции;10;Кафедра психологии, философии и социологии;Очная;Факультет адаптивной физической культуры, рекреации и туризма (2 отделение);Физическая культура для лиц с отклонениями в состоянии здоровья (адаптивная физическая культура);1;Физическая реабилитация;
Т2-07-25/1;000012247;Философия;Второй семестр;Практические занятия;22;Кафедра психологии, философии и социологии;Очная;Факультет адаптивной физической культуры, рекреации и туризма (2 отделение);Физическая культура для лиц с отклонениями в состоянии здоровья (адаптивная физическая культура);1;Физическая реабилитация;
Т2-07-25/1;000012247;Хоккей на полу;Второй семестр;Лекции;2;Кафедра теории и методики адаптивной физической культуры;Очная;Факультет адаптивной физической культуры, рекреации и туризма (2 отделение);Физическая культура для лиц с отклонениями в состоянии здоровья (адаптивная физическая культура);1;Физическая реабилитация;
Т2-07-25/1;000012247;Хоккей на полу;Второй семестр;Практические занятия;18;Кафедра теории и методики адаптивной физической культуры;Очная;Факультет адаптивной физической культуры, рекреации и туризма (2 отделение);Физическая культура для лиц с отклонениями в состоянии здоровья (адаптивная физическая культура);1;Физическая реабилитация;
